id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6
M1_D00053_03_30,M1,D00053,10,0,3:30,8.6074,7.4626,1.0819,0.3351,1.3147,-1.1266
M1_D00053_04_00,M1,D00053,10,0,4:00,7.9376,6.6626,1.1274,0.1344,1.1018,-1.0961
M1_D00053_04_30,M1,D00053,10,0,4:30,8.6071,6.9479,1.4165,0.7035,1.3863,-1.0664
M1_D00053_05_00,M1,D00053,10,0,5:00,9.1763,7.1608,1.6146,0.7039,1.0128,-1.0357
M1_D00053_05_30,M1,D00053,10,0,5:30,8.8415,6.4144,1.8737,0.4024,1.0481,-1.0047
M1_D00053_06_00,M1,D00053,10,0,6:00,9.545,7.3382,2.2237,-0.1338,0.4976,-1.0963
M1_D00053_06_30,M1,D00053,10,0,6:30,9.7458,7.3202,2.5132,0.6369,0.7468,-1.0201
M1_D00053_07_00,M1,D00053,10,0,7:00,9.3439,6.4318,2.5439,0.4357,1.031,-0.9440000000000001
M1_D00053_07_30,M1,D00053,10,0,7:30,5.7266,2.8786,2.5892,-0.4354,-0.1063,-0.8529
M1_D00053_08_00,M1,D00053,10,0,8:00,4.1199,1.6524,2.3609,-0.368,-0.2306,-0.7909999999999999
M1_D00053_08_30,M1,D00053,10,0,8:30,2.8803,0.5515,2.1782,0.1678,0.6574,-0.853
M1_D00053_09_00,M1,D00053,10,0,9:00,2.6121,-0.0177,2.194,0.1008,0.8175,-0.8373
M1_D00053_09_30,M1,D00053,10,0,9:30,-0.201,-2.7891,2.3609,0.8045,1.0663,-0.7917
M1_D00053_10_00,M1,D00053,10,0,10:00,-1.6742,-4.8679,2.8327,0.871,1.1551,-0.8676
M1_D00053_10_30,M1,D00053,10,0,10:30,-0.0332,-3.0027,2.9397,0.6367,0.7286,-0.8676
M1_D00053_11_00,M1,D00053,10,0,11:00,-1.1049,-3.5533,2.5434,0.5028,0.9598,-0.9135
M1_D00053_11_30,M1,D00053,10,0,11:30,-7.3009,-9.7009,2.0564,1.1056,1.6701,-0.9289
M1_D00053_12_00,M1,D00053,10,0,12:00,-7.1667,-9.0253,1.8432,1.1056,1.4574,-0.8528
M1_D00053_12_30,M1,D00053,10,0,12:30,-3.8848,-5.6321,1.8884,0.2013,1.0843,-0.7458
M1_D00053_13_00,M1,D00053,10,0,13:00,-1.1054,-3.0202,1.8121,-0.1336,0.3908,-0.7614
M1_D00053_13_30,M1,D00053,10,0,13:30,-2.4109,-4.1396,1.7059,-0.1673,0.5692,-0.8526
M1_D00053_14_00,M1,D00053,10,0,14:00,0.2012,-1.4749,1.7363,-0.67,0.1429,-0.8832
M1_D00053_14_30,M1,D00053,10,0,14:30,-0.1001,-1.6877,1.6447,-0.4686,0.1248,-0.9895
M1_D00053_15_00,M1,D00053,10,0,15:00,1.2733,-0.2301,1.6445,-1.0046,-0.1241,-1.0507
M1_D00053_15_30,M1,D00053,10,0,15:30,1.9094,0.1955,1.7056,-1.4736,-0.5864,-1.0812
M1_D00053_16_00,M1,D00053,10,0,16:00,3.9189,2.0439,1.8734,-1.5073,-0.6218,-1.0814
M1_D00053_16_30,M1,D00053,10,0,16:30,6.1624,3.8914,2.2545,-0.7703,-0.7459,-0.2893
M1_D00053_17_00,M1,D00053,10,0,17:00,6.6981,4.2822,2.3756,-0.0331,-0.8522,0.5027
M1_D00053_17_30,M1,D00053,10,0,17:30,6.5975,4.3532,2.2543,-0.502,-1.4742,0.4721
M1_D00053_18_00,M1,D00053,10,0,18:00,6.5306,4.3003,2.2089,-0.2341,-0.9946,0.4571
M1_D00053_18_30,M1,D00053,10,0,18:30,6.6983,4.3887,2.2998,-0.3347,-1.0662,0.4417
M1_D00053_19_00,M1,D00053,10,0,19:00,6.6649,4.3354,2.269,-0.2679,-1.0661,0.4725
M1_D00053_19_30,M1,D00053,10,0,19:30,6.4972,4.194,2.2995,-0.3346,-1.1194,0.4418
M1_D00053_20_00,M1,D00053,10,0,20:00,6.1289,3.9982,2.1174,-0.3684,-1.0836,0.4417
M1_D00053_20_30,M1,D00053,10,0,20:30,5.8272,3.6601,1.965,-0.3348,-1.0838,0.4416
M1_D00053_21_00,M1,D00053,10,0,21:00,5.6931,3.9982,1.6752,0.1341,-0.4437,0.4113
M1_D00053_21_30,M1,D00053,10,0,21:30,5.6598,3.9621,1.4465,0.637,-0.2309,0.4575
M1_D00053_22_00,M1,D00053,10,0,22:00,5.2576,3.4467,1.2796,0.5699,-0.3728,0.3963
M1_D00053_22_30,M1,D00053,10,0,22:30,5.2241,3.7138,1.1877,0.6367,-0.1953,0.3662
M1_D00053_23_00,M1,D00053,10,0,23:00,4.5889999999999995,3.5712,1.1124,-0.0332,-0.2835,0.3508
M1_D00053_23_30,M1,D00053,10,0,23:30,4.5888,2.9491,1.0664,0.3354,-0.4617,0.3811
M1_D00066_00_00,M1,D00066,12,0,0:00,15.9412,11.7267,4.477,2.3779,0.4445,1.1575
M1_D00066_00_30,M1,D00066,12,0,0:30,15.6735,11.8156,4.3556,2.3107,0.1956,1.0974
M1_D00066_01_00,M1,D00066,12,0,1:00,15.6065,11.5316,4.2797,2.6460000000000004,0.5511,1.0817
M1_D00066_01_30,M1,D00066,12,0,1:30,15.4053,10.7854,4.3255,2.1769,0.3377,1.0817
M1_D00066_02_00,M1,D00066,12,0,2:00,14.8361,10.4655,4.158,1.8418,0.1424,1.112
M1_D00066_02_30,M1,D00066,12,0,2:30,15.3382,10.2521,4.4471,2.0761,-0.0706,1.2034
M1_D00066_03_00,M1,D00066,12,0,3:00,15.1041,10.7317,4.3862,1.8417,0.1429,1.2181
M1_D00066_03_30,M1,D00066,12,0,3:30,14.6021,9.9143,4.4625,2.3109,-0.1065,1.2033
M1_D00066_04_00,M1,D00066,12,0,4:00,13.7648,8.5109,4.5688,1.1058,-0.7105,1.3105
M1_D00066_04_30,M1,D00066,12,0,4:30,14.8697,10.1101,4.599,1.976,-0.1243,1.2644
M1_D00066_05_00,M1,D00066,12,0,5:00,15.4727,10.9629,4.6911,1.5405,-0.3018,1.2486
M1_D00066_05_30,M1,D00066,12,0,5:30,16.7786,11.8338,4.8281,1.9764,-0.0533,1.2948
M1_D00066_06_00,M1,D00066,12,0,6:00,15.8075,10.6608,4.9646,1.7753,-0.2841,1.2491
M1_D00066_06_30,M1,D00066,12,0,6:30,16.1756,10.3231,5.4223,1.4739,-1.1723,1.3252
M1_D00066_07_00,M1,D00066,12,0,7:00,16.8457,11.2822,6.0159,1.5406,-0.9418,1.5077
M1_D00066_07_30,M1,D00066,12,0,7:30,17.4823,11.1761,6.2442,1.875,-0.3727,1.5688
M1_D00066_08_00,M1,D00066,12,0,8:00,14.5018,10.323,3.6551,1.7747,-0.1772,1.2033
M1_D00066_08_30,M1,D00066,12,0,8:30,13.3629,9.6129,3.4721,1.608,-0.5148,1.4623
M1_D00066_09_00,M1,D00066,12,0,9:00,10.1142,6.2542,3.5181,0.3355,-1.6878,1.4929
M1_D00066_09_30,M1,D00066,12,0,9:30,10.0136,6.0411,3.8075,0.2011,-1.9007,1.493
M1_D00066_10_00,M1,D00066,12,0,10:00,9.4441,5.7214,3.7468,0.0336,-1.9363,1.3254
M1_D00066_10_30,M1,D00066,12,0,10:30,9.9466,5.5085,3.9601,0.0672,-2.2034,1.4315
M1_D00066_11_00,M1,D00066,12,0,11:00,9.5446,6.0767,3.6704,0.0004,-2.0965,1.158
M1_D00066_11_30,M1,D00066,12,0,11:30,7.8366,4.2997,3.2895,-1.273,-2.5758,1.157
M1_D00066_12_00,M1,D00066,12,0,12:00,6.6979999999999995,4.3889,2.8022,-1.1055,-2.6112,1.0513
M1_D00066_12_30,M1,D00066,12,0,12:30,6.933,4.5844,2.6653,-0.1336,-1.9186,0.9904
M1_D00066_13_00,M1,D00066,12,0,13:00,8.1386,5.1534,2.924,0.4022,-1.5101,1.2037
M1_D00066_13_30,M1,D00066,12,0,13:30,8.4397,5.3304,2.5588,0.0339,-1.7588,1.1425
M1_D00066_14_00,M1,D00066,12,0,14:00,7.0334,4.7268,2.5586,-0.2678,-1.6341,1.0816
M1_D00066_14_30,M1,D00066,12,0,14:30,7.3011,4.6379,2.4978,-0.3683,-1.9185,1.2947
M1_D00066_15_00,M1,D00066,12,0,15:00,6.6981,4.4246,2.5745,-0.4018,-1.9896,0.9445
M1_D00066_15_30,M1,D00066,12,0,15:30,7.3683,4.7263,2.6049,-0.3683,-1.474,0.9904
M1_D00066_16_00,M1,D00066,12,0,16:00,8.4064,5.5791,2.7567,-0.033,-1.4213,1.0509
M1_D00066_16_30,M1,D00066,12,0,16:30,9.6785,6.343,3.3053,0.0002,-1.5099,0.9596
M1_D00066_17_00,M1,D00066,12,0,17:00,10.2482,6.7697,3.5638,-0.1338,-1.7059,1.0057
M1_D00066_17_30,M1,D00066,12,0,17:30,10.0471,6.2901,3.7163,-0.5021,-1.9891,0.96
M1_D00066_18_00,M1,D00066,12,0,18:00,11.0189,7.0891,3.8531,-0.1671,-1.7051,0.883
M1_D00066_18_30,M1,D00066,12,0,18:30,10.6501,7.0537,3.6552,-0.3681,-1.8124,0.8074
M1_D00066_19_00,M1,D00066,12,0,19:00,10.5499,6.9118,3.6098,-0.5357,-1.9364,0.7768
M1_D00066_19_30,M1,D00066,12,0,19:30,10.4155,6.7162,3.6709,-0.5021,-1.9718,0.9145
M1_D00066_20_00,M1,D00066,12,0,20:00,10.1143,6.4851,3.6099,-0.5358,-2.0785,0.9747
M1_D00066_20_30,M1,D00066,12,0,20:30,9.7459,6.0943,3.7011,-1.1717,-2.5755,1.0967
M1_D00066_21_00,M1,D00066,12,0,21:00,10.6169,7.3916,3.3360000000000003,-0.77,-2.0781,1.0511
M1_D00066_21_30,M1,D00066,12,0,21:30,10.7842,7.7999,3.0157,-0.5022,-1.9716,0.9752
M1_D00066_22_00,M1,D00066,12,0,22:00,12.2241,9.0265,2.8177,0.9716,-0.8702,0.9904
M1_D00066_22_30,M1,D00066,12,0,22:30,13.0277,10.1632,2.7568,1.1728,-0.6391,1.0051
M1_D00066_23_00,M1,D00066,12,0,23:00,12.2908,9.7903,2.5595,1.1059999999999999,-0.4438,0.8835
M1_D00066_23_30,M1,D00066,12,0,23:30,13.0613,10.4651,2.4064,1.4404,-0.0171,0.8685
M1_D00068_00_00,M1,D00068,6,0,0:00,14.0996,9.5414,4.5689,5.0906,2.9317,1.5389
M1_D00068_00_30,M1,D00068,6,0,0:30,14.669,9.6655,4.6913,5.3586,2.8967,1.5993
M1_D00068_01_00,M1,D00068,6,0,1:00,13.3625,8.9376,4.6607,5.2584,3.0031,1.6447
M1_D00068_01_30,M1,D00068,6,0,1:30,14.4681,10.0035,4.4629,5.9277,3.6247,1.508
M1_D00068_02_00,M1,D00068,6,0,2:00,15.1711,10.7495,4.4473,5.9612,3.5719,1.5075
M1_D00068_02_30,M1,D00068,6,0,2:30,14.7696,10.1279,4.4315,5.7604,3.2516,1.5078
M1_D00068_03_00,M1,D00068,6,0,3:00,13.932,9.7015,4.31,5.4252,3.3756,1.4623
M1_D00068_03_30,M1,D00068,6,0,3:30,14.2671,9.4701,4.4011,5.4922,3.0561,1.5228
M1_D00068_04_00,M1,D00068,6,0,4:00,14.3675,9.2748,4.5538,5.4258,2.9321,1.4772
M1_D00068_04_30,M1,D00068,6,0,4:30,14.6019,9.6656,4.8434,5.2248,2.9495,1.5687
M1_D00068_05_00,M1,D00068,6,0,5:00,16.8791,11.4955,5.5132,6.3631,3.6422,1.5995
M1_D00068_05_30,M1,D00068,6,0,5:30,15.0038,9.2391,5.9852,5.2581,2.4878,1.8428
M1_D00068_06_00,M1,D00068,6,0,6:00,13.9322,8.1552,5.7419,5.4922,2.7364,1.9035
M1_D00068_06_30,M1,D00068,6,0,6:30,10.8171,5.7039,5.4975,4.9575,2.5234,1.9804
M1_D00068_07_00,M1,D00068,6,0,7:00,8.842,2.8076,5.6351,5.4585,2.9672,2.056
M1_D00068_07_30,M1,D00068,6,0,7:30,4.9568,-0.5857,5.6961,5.3581,2.9497,2.0865
M1_D00068_08_00,M1,D00068,6,0,8:00,-0.904,-3.8197,2.9703,4.6223,3.0381,1.4777
M1_D00068_08_30,M1,D00068,6,0,8:30,-3.3822,-6.2356,2.8021,4.8895,2.7184,1.6145
M1_D00068_09_00,M1,D00068,6,0,9:00,-3.6167,-6.9824,2.9854,4.856,3.2873,1.6908
M1_D00068_09_30,M1,D00068,6,0,9:30,-6.597,-9.6826,2.8179,5.7936,3.5365,1.3707
M1_D00068_10_00,M1,D00068,6,0,10:00,-7.5352,-11.1398,3.2139,5.8606,3.571,1.5078
M1_D00068_10_30,M1,D00068,6,0,10:30,-8.6739,-11.7795,3.5336,6.0282,3.4293,1.5994
M1_D00068_11_00,M1,D00068,6,0,11:00,-10.1474,-13.3425,3.3203,5.6931,3.4829,1.5533
M1_D00068_11_30,M1,D00068,6,0,11:30,-10.8505,-14.7649,3.0610000000000004,4.7895,2.381,1.5839
M1_D00068_12_00,M1,D00068,6,0,12:00,-12.9267,-15.6885,2.8326,4.5883,2.4524,1.5076
M1_D00068_12_30,M1,D00068,6,0,12:30,-9.3767,-12.1,2.7872,4.6893,2.6477,1.3105
M1_D00068_13_00,M1,D00068,6,0,13:00,-10.214,-12.9878,2.6653,4.7897,2.8434,1.538
M1_D00068_13_30,M1,D00068,6,0,13:30,-1.4063,-4.5662,2.9093,4.9233,2.3457,1.6149
M1_D00068_14_00,M1,D00068,6,0,14:00,-6.3968,-9.3096,2.955,4.5554,2.7006,1.8277
M1_D00068_14_30,M1,D00068,6,0,14:30,-2.5785,-5.5254,3.0159,4.6893,2.1675,1.8429
M1_D00068_15_00,M1,D00068,6,0,15:00,-1.9089,-5.0631,3.0002,4.2539,2.2393,1.8277
M1_D00068_15_30,M1,D00068,6,0,15:30,-1.4732,-3.873,3.0308,3.8518,1.7412,1.9037
M1_D00068_16_00,M1,D00068,6,0,16:00,1.2399,-2.1319,3.1527,3.7175,1.7949,1.7973
M1_D00068_16_30,M1,D00068,6,0,16:30,3.8181,1.4929,3.4419,3.6507,1.5817,1.7973
M1_D00068_17_00,M1,D00068,6,0,17:00,8.9753,6.2724,3.5184,3.5838,1.5281,1.6446
M1_D00068_17_30,M1,D00068,6,0,17:30,8.8748,5.3126,3.4575,3.2489,1.3326,1.4622
M1_D00068_18_00,M1,D00068,6,0,18:00,8.7745,5.5081,3.3054,3.1481,1.4753,1.3104
M1_D00068_18_30,M1,D00068,6,0,18:30,9.0423,6.1834,2.9552,2.9138,1.3149,1.2032
M1_D00068_19_00,M1,D00068,6,0,19:00,9.8129,7.0006,2.6956,3.0144,1.421,1.2184
M1_D00068_19_30,M1,D00068,6,0,19:30,10.0809,7.3383,2.7413,2.8801,1.4037,1.0669
M1_D00068_20_00,M1,D00068,6,0,20:00,10.382,7.3384,3.214,3.0810000000000004,1.3147,1.3556
M1_D00068_20_30,M1,D00068,6,0,20:30,10.0807,7.1073,3.0464,2.88,1.2972,1.2188
M1_D00068_21_00,M1,D00068,6,0,21:00,9.9802,6.7872,2.9241,3.048,1.4213,1.3253
M1_D00068_21_30,M1,D00068,6,0,21:30,9.6453,6.8761,2.7569999999999997,3.3826,1.7238,1.3103
M1_D00068_22_00,M1,D00068,6,0,22:00,10.617,8.1378,2.4219,4.1199,2.3103,1.0665
M1_D00068_22_30,M1,D00068,6,0,22:30,10.7508,8.5288,2.178,3.9523,2.2924,0.9294
M1_D00068_23_00,M1,D00068,6,0,23:00,13.6644,8.831,4.5234,4.923,2.3987,1.7975
M1_D00068_23_30,M1,D00068,6,0,23:30,14.6694,9.8969,4.5079,4.957,2.7361,1.3863
M1_D00070_00_00,M1,D00070,6,0,0:00,10.6838,7.7294,2.6198,2.1099,2.4524,-0.5939
M1_D00070_00_30,M1,D00070,6,0,0:30,9.7121,7.1246,2.4068,1.5741,1.7416,-0.6398
M1_D00070_01_00,M1,D00070,6,0,1:00,10.0136,7.3382,2.4216,1.5071,1.6703,-0.6549
M1_D00070_01_30,M1,D00070,6,0,1:30,9.3101,6.9293,2.4372,1.6749,1.9729,-0.6704
M1_D00070_02_00,M1,D00070,6,0,2:00,9.4109,6.61,2.7264,1.4408,1.8659,-0.5937
M1_D00070_02_30,M1,D00070,6,0,2:30,8.4735,6.3788,2.4215,1.5407,1.7059,-0.5786
M1_D00070_03_00,M1,D00070,6,0,3:00,9.2435,6.3785,2.4826,1.4739,1.7235,-0.594
M1_D00070_03_30,M1,D00070,6,0,3:30,9.6451,7.178999999999999,2.3305,1.5742,2.2394,-0.6396
M1_D00070_04_00,M1,D00070,6,0,4:00,9.7456,7.0541,2.4065,1.4735,2.0789,-0.6546
M1_D00070_04_30,M1,D00070,6,0,4:30,11.2527,8.3332,2.6807,2.0429,2.2745,-0.6397
M1_D00070_05_00,M1,D00070,6,0,5:00,10.7844,7.3025,3.1375,2.0094,1.4043,-0.5325
M1_D00070_05_30,M1,D00070,6,0,5:30,10.4829,7.107,3.2597,1.4739,1.3502,-0.5632
M1_D00070_06_00,M1,D00070,6,0,6:00,10.3154,7.6227,2.9095,2.2102,2.3276,-0.6092
M1_D00070_06_30,M1,D00070,6,0,6:30,9.8125,6.9654,2.8936,2.5454,2.6117,-0.4866
M1_D00070_07_00,M1,D00070,6,0,7:00,8.8083,5.7922,3.0916,2.7798,2.6122,-0.3957
M1_D00070_07_30,M1,D00070,6,0,7:30,5.2916,2.0611,3.2286,3.4498,3.3585,-0.2585
M1_D00070_08_00,M1,D00070,6,0,8:00,5.2579,1.8123,3.0611,2.5452,3.0035,-0.3653
M1_D00070_08_30,M1,D00070,6,0,8:30,4.7565,1.5641,3.0762,2.4111,2.701,-0.198
M1_D00070_09_00,M1,D00070,6,0,9:00,2.6456,-0.5862,3.1526,3.1484,3.3585,-0.3348
M1_D00070_09_30,M1,D00070,6,0,9:30,1.1727,-2.3099,3.4578,3.4832,3.5539,-0.2131
M1_D00070_10_00,M1,D00070,6,0,10:00,-1.6071,-5.6679,3.7923,3.7846,4.1579,-0.259
M1_D00070_10_30,M1,D00070,6,0,10:30,-2.8126,-6.84,4.0209,4.9235,5.0463,-0.2589
M1_D00070_11_00,M1,D00070,6,0,11:00,-6.5302,-10.6249,3.5639,4.9566,5.2418,-0.4259
M1_D00070_11_30,M1,D00070,6,0,11:30,-3.6168,-7.0534,3.3659,3.1818,3.6782,-0.4416
M1_D00070_12_00,M1,D00070,6,0,12:00,-0.971,-4.3172,3.3356,2.5119,2.6654,-0.4105
M1_D00070_12_30,M1,D00070,6,0,12:30,0.0336,-3.3931,3.2444,2.9135,2.3103,-0.3503
M1_D00070_13_00,M1,D00070,6,0,13:00,0.2012,-3.4642,3.1987,2.8466,2.985,-0.2891
M1_D00070_13_30,M1,D00070,6,0,13:30,-2.8798,-6.2719,3.2898,3.2487,3.4827,-0.2587
M1_D00070_14_00,M1,D00070,6,0,14:00,0.6027,-2.8425,3.1831,2.9808,2.7717,-0.2432
M1_D00070_14_30,M1,D00070,6,0,14:30,4.7895,1.5281,3.2441,2.2773,2.061,-0.2282
M1_D00070_15_00,M1,D00070,6,0,15:00,3.0813,-0.0352,3.0158,2.0096,2.3631,-0.3655
M1_D00070_15_30,M1,D00070,6,0,15:30,6.6979999999999995,3.7318,2.8481,2.1766,2.4344,-0.3808
M1_D00070_16_00,M1,D00070,6,0,16:00,7.0,4.3534,3.0768,2.0761,2.4517,-0.3958
M1_D00070_16_30,M1,D00070,6,0,16:30,8.5737,5.6321,3.2444,2.4111,2.5056,-0.259
M1_D00070_17_00,M1,D00070,6,0,17:00,9.6787,6.2723,3.4416,1.8419,1.9543,-0.4257
M1_D00070_17_30,M1,D00070,6,0,17:30,8.9085,5.81,3.4118,1.0724,1.2261,-0.4263
M1_D00070_18_00,M1,D00070,6,0,18:00,9.1765,5.9341,3.3046,1.0721,1.5106,-0.5477
M1_D00070_18_30,M1,D00070,6,0,18:30,9.4442,5.9879,3.3052,1.2062,1.4573,-0.5325
M1_D00070_19_00,M1,D00070,6,0,19:00,9.6455,6.557,3.1678,1.0721,1.5638,-0.5935
M1_D00070_19_30,M1,D00070,6,0,19:30,10.515999999999998,7.1432,3.4574,1.1726,1.4745,-0.5633
M1_D00070_20_00,M1,D00070,6,0,20:00,10.8512,7.3206,3.6856,1.1729,1.3326,-0.6091
M1_D00070_20_30,M1,D00070,6,0,20:30,10.4491,6.9829,3.3509,1.1059999999999999,1.421,-0.6244
M1_D00070_21_00,M1,D00070,6,0,21:00,10.0472,6.7698,2.9396,1.2399,1.7063,-0.6393
M1_D00070_21_30,M1,D00070,6,0,21:30,10.0808,7.1604,2.8484,1.9758,2.026,-0.5937
M1_D00070_22_00,M1,D00070,6,0,22:00,9.7795,6.6983,3.0455,1.7415,1.6349,-0.5485
M1_D00070_22_30,M1,D00070,6,0,22:30,10.6165,7.48,3.0768,2.5455,2.097,-0.4115
M1_D00070_23_00,M1,D00070,6,0,23:00,10.55,7.6755,3.0008,2.3109,2.523,-0.4263
M1_D00070_23_30,M1,D00070,6,0,23:30,12.390999999999998,9.6838,2.7724,3.4497,3.5894,-0.4719
M1_D00073_00_00,M1,D00073,6,0,0:00,11.2527,6.6988,4.4929,3.9189999999999996,2.3105,1.4471
M1_D00073_00_30,M1,D00073,6,0,0:30,12.5589,7.8001,4.4167,5.2241,2.8789,1.4624
M1_D00073_01_00,M1,D00073,6,0,1:00,12.023,7.2671,4.4629,4.6215,2.4697,1.5225
M1_D00073_01_30,M1,D00073,6,0,1:30,12.5253,7.7468,4.4325,5.2913,2.9493,1.4772
M1_D00073_02_00,M1,D00073,6,0,2:00,11.9229,7.2138,4.3712,4.6223,2.3989,1.4923
M1_D00073_02_30,M1,D00073,6,0,2:30,11.9556,7.3916,4.478,4.8564,2.7363,1.5227
M1_D00073_03_00,M1,D00073,6,0,3:00,10.7172,6.4677,4.4474,4.6892,2.6653,1.5232
M1_D00073_03_30,M1,D00073,6,0,3:30,11.6884,6.8055,4.6146,4.6555,2.4521,1.6299
M1_D00073_04_00,M1,D00073,6,0,4:00,11.6211,7.303,4.6605,4.7221,2.5589,1.4779
M1_D00073_04_30,M1,D00073,6,0,4:30,12.559000000000001,7.7649,4.7821,4.5886,2.3459,1.4165
M1_D00073_05_00,M1,D00073,6,0,5:00,13.5635,8.1384,5.2089,4.6553,2.2214,1.5084
M1_D00073_05_30,M1,D00073,6,0,5:30,12.2236,6.9477,5.2998,4.3541,2.2568,1.5686
M1_D00073_06_00,M1,D00073,6,0,6:00,11.5884,6.61,5.1782,5.0905,2.7361,1.5233
M1_D00073_06_30,M1,D00073,6,0,6:30,7.7364,2.5941,5.2085,3.8854,1.8831,1.7518
M1_D00073_07_00,M1,D00073,6,0,7:00,2.4452,-0.568,2.8333,2.9807,1.4926,1.2949
M1_D00073_07_30,M1,D00073,6,0,7:30,-0.2678,-3.6596,3.1373,3.0814,1.1555,1.5838
M1_D00073_08_00,M1,D00073,6,0,8:00,-3.8176,-6.9828,2.8022,2.847,1.1904,1.4777
M1_D00073_08_30,M1,D00073,6,0,8:30,-7.1335,-10.0387,2.6351,2.8803,1.0666,1.3099
M1_D00073_09_00,M1,D00073,6,0,9:00,-9.5443,-12.1351,2.5893,3.1484,1.4746,1.2949
M1_D00073_09_30,M1,D00073,6,0,9:30,-11.1523,-13.8048,2.6043,3.9187,1.9015,1.2337
M1_D00073_10_00,M1,D00073,6,0,10:00,-11.3535,-14.9069,2.9854,3.8517,1.9547,1.3404
M1_D00073_10_30,M1,D00073,6,0,10:30,-13.1615,-16.0264,3.0615,3.9858,1.9722,1.2031
M1_D00073_11_00,M1,D00073,6,0,11:00,-13.429,-16.5236,2.8484,3.7179,1.9011,1.234
M1_D00073_11_30,M1,D00073,6,0,11:30,-14.7351,-17.7492,2.5131,3.8517,1.4037,1.34
M1_D00073_12_00,M1,D00073,6,0,12:00,-16.5771,-19.4378,2.5893,4.1868,1.3505,1.4169
M1_D00073_12_30,M1,D00073,6,0,12:30,-14.2329,-16.8434,2.3615,3.3491,0.9778,1.2790000000000001
M1_D00073_13_00,M1,D00073,6,0,13:00,-14.8357,-17.3227,2.3452,4.7899,2.2567,1.3559
M1_D00073_13_30,M1,D00073,6,0,13:30,-13.4961,-15.972999999999999,2.1784,4.3542,2.0078,1.3104
M1_D00073_14_00,M1,D00073,6,0,14:00,-12.1897,-14.2848,2.2237,4.5887,2.4167,1.3095
M1_D00073_14_30,M1,D00073,6,0,14:30,-9.0421,-12.9883,3.5644,4.1869,2.2214,1.5381
M1_D00073_15_00,M1,D00073,6,0,15:00,-9.443999999999999,-12.3483,2.4522,3.4161,1.9541,1.3558
M1_D00073_15_30,M1,D00073,6,0,15:30,-2.5788,-7.7819,4.8888,3.8515,1.5819,2.2237
M1_D00073_16_00,M1,D00073,6,0,16:00,-0.1337,-5.2588,4.8584,3.5835,1.4044,1.7667
M1_D00073_16_30,M1,D00073,6,0,16:30,2.2444,-0.569,2.7566,2.7125,1.2086,1.2798
M1_D00073_17_00,M1,D00073,6,0,17:00,4.6886,1.2615,2.9853,2.7465,1.4217,1.2486
M1_D00073_17_30,M1,D00073,6,0,17:30,5.5592,2.6477,3.0918,2.847,1.4747,1.0055
M1_D00073_18_00,M1,D00073,6,0,18:00,6.0284,3.5358,2.9545,2.8801,1.51,1.2031
M1_D00073_18_30,M1,D00073,6,0,18:30,7.5356,4.7264,2.7724,2.8134,1.2618,1.1420000000000001
M1_D00073_19_00,M1,D00073,6,0,19:00,8.3057,5.3485,2.8327,2.8469,1.2790000000000001,1.1729
M1_D00073_19_30,M1,D00073,6,0,19:30,8.7405,5.7747,3.0010000000000003,2.8801,1.4397,1.1875
M1_D00073_20_00,M1,D00073,6,0,20:00,9.0756,5.8282,3.0768,2.88,1.2973,1.2338
M1_D00073_20_30,M1,D00073,6,0,20:30,8.7742,5.6322,3.0612,2.5116,0.7108,1.2487
M1_D00073_21_00,M1,D00073,6,0,21:00,10.0473,7.3382,2.7264,3.0815,1.7590000000000001,1.1574
M1_D00073_21_30,M1,D00073,6,0,21:30,10.2816,7.4809,2.6045,3.3491,1.6526,1.1273
M1_D00073_22_00,M1,D00073,6,0,22:00,11.6881,9.115,2.4521,4.2867,2.6298,1.0816
M1_D00073_22_30,M1,D00073,6,0,22:30,13.3962,10.9629,2.3764,5.5256,3.4647,1.0816
M1_D00073_23_00,M1,D00073,6,0,23:00,13.1952,10.7853,2.2245,5.8607,4.0512,1.0205
M1_D00073_23_30,M1,D00073,6,0,23:30,13.5972,11.2648,2.1477,6.33,4.3887,1.0514
M1_D00074_00_00,M1,D00074,9,1,0:00,13.698,9.3635,4.0209,6.5306,4.2821,1.4165
M1_D00074_00_30,M1,D00074,9,1,0:30,12.894,8.7236,3.9596,6.1622,4.3351,1.4471
M1_D00074_01_00,M1,D00074,9,1,1:00,13.1284,9.0088,4.0815,6.4304,4.2468,1.4929
M1_D00074_01_30,M1,D00074,9,1,1:30,12.9941,8.8841,4.0206,6.1958,4.4951,1.4774
M1_D00074_02_00,M1,D00074,9,1,2:00,12.5921,8.2616,4.3408,5.9945,3.7315,1.5839
M1_D00074_02_30,M1,D00074,9,1,2:30,12.6592,8.8486,4.0816,6.0617,4.1401,1.5685
M1_D00074_03_00,M1,D00074,9,1,3:00,12.0565,7.8182,4.0973,5.6933,3.9802,1.4771
M1_D00074_03_30,M1,D00074,9,1,3:30,12.5252,8.529,4.1577,6.0951,3.8205,1.5075
M1_D00074_04_00,M1,D00074,9,1,4:00,12.7263,8.3513,4.2189,6.1956,3.8028,1.4928
M1_D00074_04_30,M1,D00074,9,1,4:30,13.5304,9.1681,4.3709,6.3299,3.9625,1.4471
M1_D00074_05_00,M1,D00074,9,1,5:00,13.8653,8.9552,4.5691,5.8944,3.4113,1.4929
